"Date","Site.Name","PM2.5","Ozone"
2020-07-14,"Clemmons Middle",36.3333333333333,51
2020-07-14,"Durham Armory",41.6666666666667,50.5
2020-07-14,"Frying Pan Mountain",NA,38.5
2020-07-14,"Garinger High School",32.25,46.5
2020-07-14,"Hattie Avenue",41.3333333333333,59
2020-07-14,"Leggett",34.5,41
2020-07-14,"Linville Falls",NA,39.5
2020-07-14,"Mendenhall School",39.5,47.5
2020-07-14,"Millbrook School",39,46.5
2020-07-14,"Pitt Agri. Center",35,41.5
2020-07-14,"West Johnston Co.",39.5,52
2020-07-15,"Bryson City",30.5,27.5
2020-07-15,"Castle Hayne",22.5,41.5
2020-07-15,"Clemmons Middle",44.5,59
2020-07-15,"Durham Armory",50,50
2020-07-15,"Frying Pan Mountain",NA,35
2020-07-15,"Garinger High School",45.3333333333333,52.5
2020-07-15,"Hattie Avenue",48.5,70.5
2020-07-15,"Leggett",43.5,46.5
2020-07-15,"Linville Falls",NA,34
2020-07-15,"Mendenhall School",50,67.5
2020-07-15,"Millbrook School",50,49
2020-07-15,"Pitt Agri. Center",46.5,46
2020-07-15,"West Johnston Co.",50,46.5
2020-07-16,"Bryson City",38.5,25.5
2020-07-16,"Castle Hayne",22.5,38
2020-07-16,"Clemmons Middle",44,56
2020-07-16,"Durham Armory",53.5,48
2020-07-16,"Frying Pan Mountain",24,35.5
2020-07-16,"Garinger High School",50.6666666666667,46
2020-07-16,"Hattie Avenue",45.6666666666667,57
2020-07-16,"Leggett",53,46
2020-07-16,"Linville Falls",31,29.5
2020-07-16,"Mendenhall School",48,60.5
2020-07-16,"Millbrook School",57,52
2020-07-16,"Pitt Agri. Center",43.3333333333333,44
2020-07-16,"West Johnston Co.",56,51
2020-07-17,"Bryson City",30.5,11.5
2020-07-17,"Castle Hayne",35,39
2020-07-17,"Clemmons Middle",40.5,43.5
2020-07-17,"Durham Armory",52.75,40
2020-07-17,"Frying Pan Mountain",NA,35
2020-07-17,"Garinger High School",46.6666666666667,36.5
2020-07-17,"Hattie Avenue",45.6666666666667,44
2020-07-17,"Leggett",52.5,43.5
2020-07-17,"Linville Falls",NA,29.5
2020-07-17,"Mendenhall School",46.5,43.5
2020-07-17,"Millbrook School",57.2,42
2020-07-17,"Pitt Agri. Center",49,44
2020-07-17,"West Johnston Co.",53,39
2020-07-18,"Bryson City",29,35
2020-07-18,"Castle Hayne",37,33
2020-07-18,"Clemmons Middle",23,41.5
2020-07-18,"Durham Armory",37,42
2020-07-18,"Frying Pan Mountain",NA,44.5
2020-07-18,"Garinger High School",33,58.5
2020-07-18,"Hattie Avenue",26,43
2020-07-18,"Leggett",37,41.5
2020-07-18,"Linville Falls",NA,35
2020-07-18,"Mendenhall School",28.5,42.5
2020-07-18,"Millbrook School",34,42.5
2020-07-18,"Pitt Agri. Center",44,42.5
2020-07-18,"West Johnston Co.",38.5,36.5
2020-07-19,"Bryson City",32,32.5
2020-07-19,"Castle Hayne",28.5,43
2020-07-19,"Clemmons Middle",30,52
2020-07-19,"Durham Armory",38.5,54
2020-07-19,"Frying Pan Mountain",28,41
2020-07-19,"Garinger High School",40.6666666666667,70
2020-07-19,"Hattie Avenue",30.5,59
2020-07-19,"Leggett",38,50
2020-07-19,"Linville Falls",29,34
2020-07-19,"Mendenhall School",30,48.5
2020-07-19,"Millbrook School",37.8,54
2020-07-19,"Pitt Agri. Center",39.3333333333333,47
2020-07-19,"West Johnston Co.",38,52
2020-07-20,"Bryson City",33,33
2020-07-20,"Castle Hayne",21.5,36
2020-07-20,"Clemmons Middle",35.3333333333333,48
2020-07-20,"Durham Armory",38.5,41.5
2020-07-20,"Frying Pan Mountain",NA,45.5
2020-07-20,"Garinger High School",31,42
2020-07-20,"Hattie Avenue",32.3333333333333,58.5
2020-07-20,"Leggett",41.5,44.5
2020-07-20,"Linville Falls",NA,35
2020-07-20,"Mendenhall School",32,46.5
2020-07-20,"Millbrook School",38,42.5
2020-07-20,"Pitt Agri. Center",37,43
2020-07-20,"West Johnston Co.",34.5,41.5
2020-07-21,"Bryson City",27,34
2020-07-21,"Castle Hayne",16.5,32.5
2020-07-21,"Clemmons Middle",37,50.5
2020-07-21,"Durham Armory",33.5,38.5
2020-07-21,"Frying Pan Mountain",NA,41
2020-07-21,"Garinger High School",32.5,41.5
2020-07-21,"Hattie Avenue",31,53.5
2020-07-21,"Leggett",28.5,31.5
2020-07-21,"Linville Falls",NA,36
2020-07-21,"Mendenhall School",29,45
2020-07-21,"Millbrook School",33.75,39
2020-07-21,"Pitt Agri. Center",27.5,35.5
2020-07-21,"West Johnston Co.",33,36.5
2020-07-22,"Bryson City",25.5,30
2020-07-22,"Castle Hayne",24,39.5
2020-07-22,"Clemmons Middle",28.5,39.5
2020-07-22,"Durham Armory",29,40
2020-07-22,"Frying Pan Mountain",13,33
2020-07-22,"Garinger High School",21.3333333333333,40
2020-07-22,"Hattie Avenue",23.6666666666667,39.5
2020-07-22,"Leggett",29,39.5
2020-07-22,"Linville Falls",18,28
2020-07-22,"Mendenhall School",20.5,41
2020-07-22,"Millbrook School",29.2,41
2020-07-22,"Pitt Agri. Center",40,38.5
2020-07-22,"West Johnston Co.",35,39.5
2020-07-23,"Bryson City",18.5,34
2020-07-23,"Castle Hayne",4.5,35
2020-07-23,"Clemmons Middle",30.5,33.5
2020-07-23,"Durham Armory",29,36
2020-07-23,"Frying Pan Mountain",NA,35.5
2020-07-23,"Garinger High School",25,36
2020-07-23,"Hattie Avenue",23,35.5
2020-07-23,"Leggett",25,33
2020-07-23,"Linville Falls",NA,30.5
2020-07-23,"Mendenhall School",21.5,33
2020-07-23,"Millbrook School",26.6,36
2020-07-23,"Pitt Agri. Center",23,35
2020-07-23,"West Johnston Co.",23.5,35.5
2020-07-24,"Bryson City",27,34.5
2020-07-24,"Castle Hayne",10,40.5
2020-07-24,"Clemmons Middle",29.5,42
2020-07-24,"Durham Armory",30.3333333333333,37.5
2020-07-24,"Frying Pan Mountain",NA,49
2020-07-24,"Garinger High School",27.5,44
2020-07-24,"Hattie Avenue",26.5,43
2020-07-24,"Leggett",19,33
2020-07-24,"Linville Falls",NA,36.5
2020-07-24,"Mendenhall School",23,42
2020-07-24,"Millbrook School",28.5,38
2020-07-24,"Pitt Agri. Center",20.5,35.5
2020-07-24,"West Johnston Co.",26,35
2020-07-25,"Bryson City",31.5,36.5
2020-07-25,"Castle Hayne",8.5,39
2020-07-25,"Clemmons Middle",31.5,40
2020-07-25,"Durham Armory",33.3333333333333,39.5
2020-07-25,"Frying Pan Mountain",NA,44
2020-07-25,"Garinger High School",31.6666666666667,46
2020-07-25,"Hattie Avenue",25,42.5
2020-07-25,"Leggett",26.5,40.5
2020-07-25,"Linville Falls",21,29
2020-07-25,"Mendenhall School",25,42.5
2020-07-25,"Millbrook School",30.6,40
2020-07-25,"Pitt Agri. Center",20.3333333333333,41.5
2020-07-25,"West Johnston Co.",28,40
2020-07-26,"Bryson City",43,41
2020-07-26,"Castle Hayne",22,37
2020-07-26,"Clemmons Middle",38.3333333333333,51.5
2020-07-26,"Durham Armory",39.6666666666667,47
2020-07-26,"Frying Pan Mountain",NA,65.5
2020-07-26,"Garinger High School",40.6666666666667,56.5
2020-07-26,"Hattie Avenue",36,48
2020-07-26,"Leggett",35.5,43.5
2020-07-26,"Linville Falls",NA,34
2020-07-26,"Mendenhall School",31,50
2020-07-26,"Millbrook School",49.25,46.5
2020-07-26,"Pitt Agri. Center",34.5,44.5
2020-07-26,"West Johnston Co.",40,42.5
2020-07-27,"Bryson City",49,41
2020-07-27,"Castle Hayne",18,38.5
2020-07-27,"Clemmons Middle",52.5,67.5
2020-07-27,"Durham Armory",49.5,47
2020-07-27,"Frying Pan Mountain",NA,64
2020-07-27,"Garinger High School",46,64
2020-07-27,"Hattie Avenue",47,75.5
2020-07-27,"Leggett",38,39
2020-07-27,"Linville Falls",NA,40
2020-07-27,"Mendenhall School",42,74
2020-07-27,"Millbrook School",49.6666666666667,45.5
2020-07-27,"Pitt Agri. Center",37,37
2020-07-27,"West Johnston Co.",47.5,42.5
2020-07-28,"Bryson City",43.5,38
2020-07-28,"Castle Hayne",15,38.5
2020-07-28,"Clemmons Middle",49,46
2020-07-28,"Durham Armory",49.6666666666667,45
2020-07-28,"Frying Pan Mountain",25,47
2020-07-28,"Garinger High School",51,74
2020-07-28,"Hattie Avenue",41.3333333333333,49
2020-07-28,"Leggett",37.5,43
2020-07-28,"Linville Falls",34,34.5
2020-07-28,"Mendenhall School",42.5,54.5
2020-07-28,"Millbrook School",49.25,50.5
2020-07-28,"Pitt Agri. Center",32.3333333333333,43
2020-07-28,"West Johnston Co.",45.5,44.5
2020-07-29,"Bryson City",40,38
2020-07-29,"Castle Hayne",7,36.5
2020-07-29,"Clemmons Middle",49.5,60.5
2020-07-29,"Durham Armory",50.3333333333333,45.5
2020-07-29,"Frying Pan Mountain",NA,46
2020-07-29,"Garinger High School",45,62.5
2020-07-29,"Hattie Avenue",43.5,44
2020-07-29,"Leggett",49,42.5
2020-07-29,"Linville Falls",NA,42.5
2020-07-29,"Mendenhall School",43.5,59
2020-07-29,"Millbrook School",51.75,54
2020-07-29,"Pitt Agri. Center",32.5,41.5
2020-07-29,"West Johnston Co.",44.5,44
2020-07-30,"Bryson City",46,37.5
2020-07-30,"Castle Hayne",8.5,27
2020-07-30,"Clemmons Middle",41,49
2020-07-30,"Durham Armory",37.5,41
2020-07-30,"Frying Pan Mountain",NA,40.5
2020-07-30,"Garinger High School",35.5,55.5
2020-07-30,"Hattie Avenue",36.5,58.5
2020-07-30,"Leggett",35,36.5
2020-07-30,"Linville Falls",NA,36.5
2020-07-30,"Mendenhall School",33,58
2020-07-30,"Millbrook School",41.6666666666667,50
2020-07-30,"Pitt Agri. Center",24.5,36
2020-07-30,"West Johnston Co.",38,35
2020-07-31,"Bryson City",37,33
2020-07-31,"Castle Hayne",6.5,26.5
2020-07-31,"Clemmons Middle",40,38.5
2020-07-31,"Durham Armory",37.6666666666667,38.5
2020-07-31,"Frying Pan Mountain",23,45
2020-07-31,"Garinger High School",34,37.5
2020-07-31,"Hattie Avenue",32.6666666666667,39.5
2020-07-31,"Leggett",39,35.5
2020-07-31,"Linville Falls",25,35
2020-07-31,"Mendenhall School",31.5,40
2020-07-31,"Millbrook School",35.75,44.5
2020-07-31,"Pitt Agri. Center",26.3333333333333,34.5
2020-07-31,"West Johnston Co.",35.5,35
2020-08-01,"Bryson City",30,32.5
2020-08-01,"Castle Hayne",13,26
2020-08-01,"Clemmons Middle",40,42.5
2020-08-01,"Durham Armory",36.3333333333333,47
2020-08-01,"Frying Pan Mountain",NA,38
2020-08-01,"Garinger High School",33,51
2020-08-01,"Hattie Avenue",35.3333333333333,59
2020-08-01,"Leggett",33.5,33
2020-08-01,"Linville Falls",NA,32
2020-08-01,"Mendenhall School",27,47.5
2020-08-01,"Millbrook School",44.25,47
2020-08-01,"Pitt Agri. Center",34.5,31
2020-08-01,"West Johnston Co.",39.5,34
2020-08-02,"Bryson City",7,27
2020-08-02,"Castle Hayne",21,16
2020-08-02,"Clemmons Middle",25,40.5
2020-08-02,"Durham Armory",26.5,34
2020-08-02,"Frying Pan Mountain",NA,35.5
2020-08-02,"Garinger High School",30.5,34.5
2020-08-02,"Hattie Avenue",23,60
2020-08-02,"Leggett",27,23.5
2020-08-02,"Linville Falls",NA,31
2020-08-02,"Mendenhall School",16,37.5
2020-08-02,"Millbrook School",32.6666666666667,33
2020-08-02,"Pitt Agri. Center",25,24.5
2020-08-02,"West Johnston Co.",28,30.5
2020-08-03,"Bryson City",10,28
2020-08-03,"Castle Hayne",0,20
2020-08-03,"Clemmons Middle",32,35
2020-08-03,"Durham Armory",20.6666666666667,27
2020-08-03,"Frying Pan Mountain",2,40.5
2020-08-03,"Garinger High School",25.6666666666667,34
2020-08-03,"Hattie Avenue",23.3333333333333,33.5
2020-08-03,"Leggett",17,23.5
2020-08-03,"Linville Falls",5,24
2020-08-03,"Mendenhall School",20.5,34
2020-08-03,"Millbrook School",25,25
2020-08-03,"Pitt Agri. Center",14.3333333333333,25.5
2020-08-03,"West Johnston Co.",25,24
2020-08-04,"Bryson City",15,27.5
2020-08-04,"Castle Hayne",0,19
2020-08-04,"Clemmons Middle",30.5,33.5
2020-08-04,"Durham Armory",33.6666666666667,31
2020-08-04,"Frying Pan Mountain",NA,41.5
2020-08-04,"Garinger High School",34,40.5
2020-08-04,"Hattie Avenue",29.5,38.5
2020-08-04,"Leggett",33,34
2020-08-04,"Linville Falls",NA,28.5
2020-08-04,"Mendenhall School",30,41.5
2020-08-04,"Millbrook School",35,36.5
2020-08-04,"Pitt Agri. Center",19.5,31.5
2020-08-04,"West Johnston Co.",27,29.5
2020-08-05,"Bryson City",25,30
2020-08-05,"Castle Hayne",0,25.5
2020-08-05,"Clemmons Middle",36.5,42.5
2020-08-05,"Durham Armory",33.5,39
2020-08-05,"Frying Pan Mountain",NA,43.5
2020-08-05,"Garinger High School",31,51.5
2020-08-05,"Hattie Avenue",34,48
2020-08-05,"Leggett",21,28.5
2020-08-05,"Linville Falls",NA,25
2020-08-05,"Mendenhall School",32,48
2020-08-05,"Millbrook School",33,36.5
2020-08-05,"Pitt Agri. Center",22.5,30
2020-08-05,"West Johnston Co.",31,32.5
2020-08-06,"Bryson City",32.5,29.5
2020-08-06,"Castle Hayne",20,37.5
2020-08-06,"Clemmons Middle",44.5,42.5
2020-08-06,"Durham Armory",36,43
2020-08-06,"Frying Pan Mountain",20,38
2020-08-06,"Garinger High School",32,52.5
2020-08-06,"Hattie Avenue",37.25,46
2020-08-06,"Leggett",34.5,33.5
2020-08-06,"Linville Falls",21,31.5
2020-08-06,"Mendenhall School",40,49
2020-08-06,"Millbrook School",41.4,47.5
2020-08-06,"Pitt Agri. Center",31.6666666666667,38
2020-08-06,"West Johnston Co.",45.5,42
2020-08-07,"Bryson City",35,34
2020-08-07,"Castle Hayne",18.5,35
2020-08-07,"Clemmons Middle",39,41.5
2020-08-07,"Durham Armory",40.3333333333333,42
2020-08-07,"Frying Pan Mountain",NA,38
2020-08-07,"Garinger High School",36,55
2020-08-07,"Hattie Avenue",36.3333333333333,40.5
2020-08-07,"Leggett",44.5,42
2020-08-07,"Linville Falls",NA,34
2020-08-07,"Mendenhall School",33.5,47
2020-08-07,"Millbrook School",46.2,43.5
2020-08-07,"Pitt Agri. Center",45,41.5
2020-08-07,"West Johnston Co.",45,40.5
2020-08-08,"Bryson City",33,31
2020-08-08,"Castle Hayne",27,41.5
2020-08-08,"Clemmons Middle",31.5,39
2020-08-08,"Durham Armory",27,44
2020-08-08,"Frying Pan Mountain",NA,45
2020-08-08,"Garinger High School",32.5,42.5
2020-08-08,"Hattie Avenue",27,39
2020-08-08,"Leggett",34,44
2020-08-08,"Linville Falls",NA,32.5
2020-08-08,"Mendenhall School",24,44
2020-08-08,"Millbrook School",30.75,46
2020-08-08,"Pitt Agri. Center",43,45.5
2020-08-08,"West Johnston Co.",31,42.5
2020-08-09,"Bryson City",29.5,35.5
2020-08-09,"Castle Hayne",35,43
2020-08-09,"Clemmons Middle",41,43.5
2020-08-09,"Durham Armory",36,50
2020-08-09,"Frying Pan Mountain",18,44.5
2020-08-09,"Garinger High School",31,78
2020-08-09,"Hattie Avenue",34.3333333333333,43
2020-08-09,"Leggett",36.5,43
2020-08-09,"Linville Falls",21,39
2020-08-09,"Mendenhall School",35.5,46
2020-08-09,"Millbrook School",43,57.5
2020-08-09,"Pitt Agri. Center",29.5,57
2020-08-09,"West Johnston Co.",43,51.5
2020-08-10,"Bryson City",30,30
2020-08-10,"Castle Hayne",42,46
2020-08-10,"Clemmons Middle",48,53
2020-08-10,"Durham Armory",44.3333333333333,47
2020-08-10,"Frying Pan Mountain",NA,39
2020-08-10,"Garinger High School",46,49
2020-08-10,"Hattie Avenue",44.6666666666667,56
2020-08-10,"Leggett",43.5,43
2020-08-10,"Linville Falls",NA,32.5
2020-08-10,"Mendenhall School",38,48
2020-08-10,"Millbrook School",53,59
2020-08-10,"Pitt Agri. Center",52,46.5
2020-08-10,"West Johnston Co.",52,48.5
2020-08-11,"Bryson City",24,32
2020-08-11,"Castle Hayne",22,39
2020-08-11,"Clemmons Middle",38.5,41.5
2020-08-11,"Durham Armory",42,42
2020-08-11,"Frying Pan Mountain",NA,35.5
2020-08-11,"Garinger High School",36,43
2020-08-11,"Hattie Avenue",34.5,43
2020-08-11,"Leggett",35,41.5
2020-08-11,"Linville Falls",NA,30
2020-08-11,"Mendenhall School",35,43
2020-08-11,"Millbrook School",47.25,44.5
2020-08-11,"Pitt Agri. Center",46,41.5
2020-08-11,"West Johnston Co.",45.5,40.5
2020-08-12,"Bryson City",41,36
2020-08-12,"Castle Hayne",17.5,37.5
2020-08-12,"Clemmons Middle",47.5,38.5
2020-08-12,"Durham Armory",36,53
2020-08-12,"Frying Pan Mountain",35,41
2020-08-12,"Garinger High School",35,45.5
2020-08-12,"Hattie Avenue",35.5,43
2020-08-12,"Leggett",32,38.5
2020-08-12,"Linville Falls",35,34
2020-08-12,"Mendenhall School",33,43.5
2020-08-12,"Millbrook School",38.6,44.5
2020-08-12,"Pitt Agri. Center",31,41.5
2020-08-12,"West Johnston Co.",36.5,38.5
2020-08-13,"Bryson City",45,33.5
2020-08-13,"Castle Hayne",18,37.5
2020-08-13,"Clemmons Middle",45,42
2020-08-13,"Durham Armory",35,39
2020-08-13,"Frying Pan Mountain",NA,43
2020-08-13,"Garinger High School",38.3333333333333,47.5
2020-08-13,"Hattie Avenue",41.6666666666667,43.5
2020-08-13,"Leggett",28,38.5
2020-08-13,"Linville Falls",NA,32
2020-08-13,"Mendenhall School",38.5,49
2020-08-13,"Millbrook School",39.6,42
2020-08-13,"Pitt Agri. Center",25,40.5
2020-08-13,"West Johnston Co.",32.5,37.5
2020-08-14,"Bryson City",36.5,33
2020-08-14,"Castle Hayne",39,39.5
2020-08-14,"Clemmons Middle",42,40
2020-08-14,"Durham Armory",30.5,43
2020-08-14,"Frying Pan Mountain",NA,43.5
2020-08-14,"Garinger High School",39.5,49.5
2020-08-14,"Hattie Avenue",36,41.5
2020-08-14,"Leggett",35,37.5
2020-08-14,"Linville Falls",NA,31.5
2020-08-14,"Mendenhall School",33.5,46
2020-08-14,"Millbrook School",38.75,44
2020-08-14,"Pitt Agri. Center",44,40.5
2020-08-14,"West Johnston Co.",26,36.5
2020-08-15,"Bryson City",44.5,35
2020-08-15,"Castle Hayne",28,37
2020-08-15,"Clemmons Middle",47,48
2020-08-15,"Durham Armory",44,45
2020-08-15,"Frying Pan Mountain",49,44
2020-08-15,"Garinger High School",51.3333333333333,94.5
2020-08-15,"Hattie Avenue",43.6666666666667,49.5
2020-08-15,"Leggett",28,42
2020-08-15,"Linville Falls",43,39
2020-08-15,"Mendenhall School",45,62.5
2020-08-15,"Millbrook School",47.2,50.5
2020-08-15,"Pitt Agri. Center",53,43.5
2020-08-15,"West Johnston Co.",37,43.5
2020-08-16,"Bryson City",46.5,38
2020-08-16,"Castle Hayne",15,32.5
2020-08-16,"Clemmons Middle",52,60.5
2020-08-16,"Durham Armory",22.5,47
2020-08-16,"Frying Pan Mountain",NA,45.5
2020-08-16,"Garinger High School",46.3333333333333,72
2020-08-16,"Hattie Avenue",43.3333333333333,54.5
2020-08-16,"Leggett",37.5,37
2020-08-16,"Linville Falls",NA,35.5
2020-08-16,"Mendenhall School",44.5,53
2020-08-16,"Millbrook School",45.2,50.5
2020-08-16,"Pitt Agri. Center",57,34.5
2020-08-16,"West Johnston Co.",29,38.5
2020-08-17,"Bryson City",44,31.5
2020-08-17,"Castle Hayne",9,27
2020-08-17,"Clemmons Middle",47,41
2020-08-17,"Durham Armory",37,40
2020-08-17,"Frying Pan Mountain",NA,39
2020-08-17,"Garinger High School",32.5,35.5
2020-08-17,"Hattie Avenue",41,42
2020-08-17,"Leggett",39.5,31
2020-08-17,"Linville Falls",NA,37.5
2020-08-17,"Mendenhall School",37,45.5
2020-08-17,"Millbrook School",37.8,36
2020-08-17,"Pitt Agri. Center",45,31.5
2020-08-17,"West Johnston Co.",22,29.5
2020-08-18,"Bryson City",35,31.5
2020-08-18,"Castle Hayne",14.5,27.5
2020-08-18,"Clemmons Middle",35.5,36.5
2020-08-18,"Durham Armory",28,34
2020-08-18,"Frying Pan Mountain",16,44.5
2020-08-18,"Garinger High School",25,41.5
2020-08-18,"Hattie Avenue",31.3333333333333,40
2020-08-18,"Leggett",27,30
2020-08-18,"Linville Falls",25,29.5
2020-08-18,"Mendenhall School",30,40.5
2020-08-18,"Millbrook School",30.8,36.5
2020-08-18,"Pitt Agri. Center",24,28.5
2020-08-18,"West Johnston Co.",26,32
2020-08-19,"Bryson City",32,31.5
2020-08-19,"Castle Hayne",16,27
2020-08-19,"Clemmons Middle",35.6666666666667,41
2020-08-19,"Durham Armory",36.3333333333333,39.5
2020-08-19,"Frying Pan Mountain",NA,41.5
2020-08-19,"Garinger High School",35.6666666666667,39
2020-08-19,"Hattie Avenue",34.3333333333333,46
2020-08-19,"Leggett",32,32
2020-08-19,"Linville Falls",NA,29.5
2020-08-19,"Mendenhall School",29,53.5
2020-08-19,"Millbrook School",41.2,39.5
2020-08-19,"Pitt Agri. Center",26,34.5
2020-08-19,"West Johnston Co.",37,31
2020-08-20,"Bryson City",33,31
2020-08-20,"Castle Hayne",25.5,30.5
2020-08-20,"Clemmons Middle",35,38.5
2020-08-20,"Durham Armory",31.5,35.5
2020-08-20,"Frying Pan Mountain",NA,39
2020-08-20,"Garinger High School",29.5,32
2020-08-20,"Hattie Avenue",30,39.5
2020-08-20,"Leggett",34.5,36
2020-08-20,"Linville Falls",NA,31.5
2020-08-20,"Mendenhall School",23,36.5
2020-08-20,"Millbrook School",36,40.5
2020-08-20,"Pitt Agri. Center",30,35.5
2020-08-20,"West Johnston Co.",34,31.5
2020-08-21,"Bryson City",41,33.5
2020-08-21,"Castle Hayne",13,28
2020-08-21,"Clemmons Middle",31.5,33
2020-08-21,"Durham Armory",26,33
2020-08-21,"Frying Pan Mountain",30,42
2020-08-21,"Garinger High School",25,33.5
2020-08-21,"Hattie Avenue",27.6666666666667,34
2020-08-21,"Leggett",36.5,32
2020-08-21,"Linville Falls",20,31.5
2020-08-21,"Mendenhall School",25.5,40.5
2020-08-21,"Millbrook School",31.4,35.5
2020-08-21,"Pitt Agri. Center",32.3333333333333,28.5
2020-08-21,"West Johnston Co.",33.5,32
2020-08-22,"Bryson City",37.5,31
2020-08-22,"Castle Hayne",22,32
2020-08-22,"Clemmons Middle",35,36.5
2020-08-22,"Durham Armory",30.3333333333333,38
2020-08-22,"Frying Pan Mountain",NA,38
2020-08-22,"Garinger High School",31.6666666666667,39
2020-08-22,"Hattie Avenue",32.5,37
2020-08-22,"Leggett",30,39.5
2020-08-22,"Linville Falls",NA,25.5
2020-08-22,"Mendenhall School",26.5,40
2020-08-22,"Millbrook School",35.4,40
2020-08-22,"Pitt Agri. Center",30,40.5
2020-08-22,"West Johnston Co.",34,35
2020-08-23,"Bryson City",40,32.5
2020-08-23,"Castle Hayne",19,32
2020-08-23,"Clemmons Middle",40,39
2020-08-23,"Durham Armory",35.5,38
2020-08-23,"Frying Pan Mountain",NA,36.5
2020-08-23,"Garinger High School",38.5,49
2020-08-23,"Hattie Avenue",36.5,39.5
2020-08-23,"Leggett",38.5,35.5
2020-08-23,"Linville Falls",NA,32.5
2020-08-23,"Mendenhall School",28.5,41.5
2020-08-23,"Millbrook School",45.25,39
2020-08-23,"Pitt Agri. Center",34.5,34.5
2020-08-23,"West Johnston Co.",40,33.5
2020-08-24,"Bryson City",33,31
2020-08-24,"Castle Hayne",19,35
2020-08-24,"Clemmons Middle",27.5,40.5
2020-08-24,"Durham Armory",28.6666666666667,32
2020-08-24,"Frying Pan Mountain",NA,36.5
2020-08-24,"Garinger High School",27.3333333333333,35
2020-08-24,"Hattie Avenue",23.5,36.5
2020-08-24,"Leggett",24,28.5
2020-08-24,"Linville Falls",21,31
2020-08-24,"Mendenhall School",18,33.5
2020-08-24,"Millbrook School",31,33.5
2020-08-24,"Pitt Agri. Center",31,32.5
2020-08-24,"West Johnston Co.",28,31.5
2020-08-25,"Bryson City",23,29.5
2020-08-25,"Castle Hayne",10.5,30.5
2020-08-25,"Clemmons Middle",34.5,38
2020-08-25,"Durham Armory",24.6666666666667,36.5
2020-08-25,"Frying Pan Mountain",NA,37
2020-08-25,"Garinger High School",29.6666666666667,52.5
2020-08-25,"Hattie Avenue",30,42.5
2020-08-25,"Leggett",22,30.5
2020-08-25,"Linville Falls",NA,33.5
2020-08-25,"Mendenhall School",25,39.5
2020-08-25,"Millbrook School",27.8,37.5
2020-08-25,"Pitt Agri. Center",27.5,34.5
2020-08-25,"West Johnston Co.",26.5,35.5
2020-08-26,"Bryson City",28,27.5
2020-08-26,"Castle Hayne",10.5,34
2020-08-26,"Clemmons Middle",38.5,38
2020-08-26,"Durham Armory",29,32
2020-08-26,"Frying Pan Mountain",NA,36
2020-08-26,"Garinger High School",36.5,45.5
2020-08-26,"Hattie Avenue",34,38
2020-08-26,"Leggett",27.5,31
2020-08-26,"Linville Falls",NA,33
2020-08-26,"Mendenhall School",29.5,40
2020-08-26,"Millbrook School",36.75,35.5
2020-08-26,"Pitt Agri. Center",31,35
2020-08-26,"West Johnston Co.",34,32.5
2020-08-27,"Bryson City",17,24.5
2020-08-27,"Castle Hayne",4.5,30.5
2020-08-27,"Clemmons Middle",44.5,35.5
2020-08-27,"Durham Armory",39.3333333333333,36
2020-08-27,"Frying Pan Mountain",41,37
2020-08-27,"Garinger High School",44.6666666666667,51
2020-08-27,"Hattie Avenue",46,34.5
2020-08-27,"Leggett",37.5,34
2020-08-27,"Linville Falls",45,31.5
2020-08-27,"Mendenhall School",37.5,41
2020-08-27,"Millbrook School",44.2,38.5
2020-08-27,"Pitt Agri. Center",38,35.5
2020-08-27,"West Johnston Co.",38.5,35.5
2020-08-28,"Bryson City",23,37.5
2020-08-28,"Castle Hayne",8,25.5
2020-08-28,"Clemmons Middle",45,40
2020-08-28,"Durham Armory",33.3333333333333,39.5
2020-08-28,"Frying Pan Mountain",NA,42
2020-08-28,"Garinger High School",35.3333333333333,55.5
2020-08-28,"Hattie Avenue",41.5,42.5
2020-08-28,"Leggett",38,32.5
2020-08-28,"Linville Falls",NA,31.5
2020-08-28,"Mendenhall School",38.5,48
2020-08-28,"Millbrook School",37.8,41.5
2020-08-28,"Pitt Agri. Center",32,34
2020-08-28,"West Johnston Co.",35.5,36
2020-08-29,"Bryson City",35.5,35.5
2020-08-29,"Castle Hayne",9,36
2020-08-29,"Clemmons Middle",39,45.5
2020-08-29,"Durham Armory",31,42.5
2020-08-29,"Frying Pan Mountain",NA,41.5
2020-08-29,"Garinger High School",36,62
2020-08-29,"Hattie Avenue",35,47
2020-08-29,"Leggett",24.5,36
2020-08-29,"Linville Falls",NA,33.5
2020-08-29,"Mendenhall School",36,51
2020-08-29,"Millbrook School",34.25,44.5
2020-08-29,"Pitt Agri. Center",26,38.5
2020-08-29,"West Johnston Co.",29.5,40.5
2020-08-30,"Bryson City",26.5,29.5
2020-08-30,"Castle Hayne",7.5,40
2020-08-30,"Clemmons Middle",40.5,46.5
2020-08-30,"Durham Armory",36,44.5
2020-08-30,"Frying Pan Mountain",26,51
2020-08-30,"Garinger High School",37.6666666666667,76
2020-08-30,"Hattie Avenue",45.5,56.5
2020-08-30,"Leggett",34.5,47
2020-08-30,"Linville Falls",27,31.5
2020-08-30,"Mendenhall School",39,46
2020-08-30,"Millbrook School",40.2,63.5
2020-08-30,"Pitt Agri. Center",36,48
2020-08-30,"West Johnston Co.",38.5,48.5
2020-08-31,"Bryson City",29.5,32.5
